143,18.5,19.85,31.829,1.3227,1.4897,411.22,100.61,0.13498,17.923,0.31936,1.0453,19.877,19.767,19.223,4.3258,409.07
143,19,19.32,21.314,1.3139,1.5974,412.43,100.69,0.1687,17.967,0.31942,1.0453,19.583,19.533,19.143,4.3258,405.86
143,19.5,18.24,4.5714,1.4018,0.88063,454.11,100.73,0.13106,17.997,0.31948,1.0453,19.35,19.32,19.04,4.3258,399.39
143,20,17.2,-3.7143,1.4168,1.5831,432.82,100.77,0.082555,18.043,0.31967,1.0453,19.113,19.137,18.96,4.3258,391.53
143,20.5,16.43,-3.1429,1.4498,0.71663,447.81,100.81,0.12657,18.053,0.31974,1.0453,18.79,18.87,18.82,4.3258,383.88
143,21,15.17,-3.8857,1.392,1.8089,462.01,100.86,0.12801,18.043,0.3198,1.0453,18.44,18.583,18.667,4.3258,379.36
143,21.5,14.08,-3.2,1.3038,2.2792,429.25,100.88,0.18883,18.03,0.31987,1.0453,18.143,18.31,18.5,4.3258,377.69
143,22,13.62,-3.2,1.2763,1.6647,426.92,100.91,0.14137,18.01,0.31987,1.0453,17.893,18.063,18.337,4.3258,375.06
143,22.5,13.48,-2.9143,1.2709,1.2292,428.16,100.95,0.060465,17.987,0.3198,1.0453,17.61,17.827,18.177,4.3258,368.89
143,23,13.58,-2.9143,1.2605,1.1062,426.32,100.98,0.072411,17.957,0.3198,1.0453,17.277,17.547,18.007,4.3258,365.24
143,23.5,12.94,-3.3143,1.2462,0.18682,451.23,101.01,0.084541,17.92,0.31961,1.0453,16.957,17.267,17.827,4.3258,360.83
143,24,12.5,-2.7429,1.2297,0.63015,493.29,101.03,0.077114,17.877,0.31955,1.0453,16.65,16.987,17.637,4.3258,358.68
144,0.5,11.73,-2.5143,1.1964,1.7384,489.75,101.06,0.062726,17.807,0.31955,0.96165,16.383,16.717,17.43,4.6712,360.8
144,1,11.57,-2.8,1.1593,1.9382,456.6,101.07,0.07461,17.74,0.31955,0.96165,16.19,16.513,17.25,4.6712,359.81
144,1.5,11.18,-2.9714,1.1642,2.205,432.11,101.09,0.081717,17.673,0.31955,0.96165,16.037,16.34,17.093,4.6712,361.43
144,2,11.22,-2.8571,1.1767,1.0735,432.6,101.09,0.09656,17.603,0.31955,0.96165,15.9,16.197,16.94,4.6712,361.17
144,2.5,11.1,-3.0286,1.1647,1.9783,419.23,101.12,0.16378,17.54,0.31955,0.96165,15.763,16.057,16.813,4.6712,361.45
144,3,11.32,-3.3143,1.1778,1.789,413.55,101.11,0.17437,17.46,0.31942,0.96165,15.673,15.937,16.68,4.6712,364.49
144,3.5,11.17,-3.3714,1.1661,1.6913,413.29,101.12,0.17042,17.4,0.31923,0.96165,15.61,15.867,16.59,4.6712,362
144,4,11.21,-3.3714,1.1612,2.3733,410.53,101.15,0.23482,17.333,0.3191,0.96165,15.527,15.773,16.487,4.6712,364.78
144,4.5,11,-3.3714,1.1517,2.0944,410.82,101.15,0.18313,17.267,0.3191,0.96165,15.473,15.713,16.403,4.6712,363.67
144,5,10.98,1.2,1.1463,2.3899,409.81,101.15,0.22899,17.197,0.3191,0.96165,15.407,15.637,16.32,4.6712,364.49
144,5.5,11.14,38.743,1.1426,2.3783,409.08,101.17,0.22441,17.133,0.3191,0.96165,15.363,15.583,16.243,4.6712,365.78
144,6,11.95,121.94,1.1776,2.5948,403.83,101.19,0.24013,17.053,0.31904,0.96165,15.333,15.53,16.167,4.6712,370.79
144,6.5,12.67,199.37,1.1966,3.7799,400.39,101.21,0.36767,16.98,0.31904,0.96165,15.367,15.533,16.11,4.6712,376.06
144,7,13.23,306.63,1.2026,4.0852,398.78,101.22,0.44114,16.93,0.31904,0.96165,15.463,15.583,16.087,4.6712,381.05
144,7.5,13.76,408.91,1.2081,3.9188,397.81,101.22,0.43717,16.877,0.31885,0.96165,15.6,15.673,16.09,4.6712,386.83
144,8,14.34,507.43,1.2196,3.9503,399.04,101.23,0.41603,16.837,0.31853,0.96165,15.81,15.83,16.133,4.6712,392.75
144,8.5,14.79,609.14,1.2164,3.4758,399.12,101.24,0.38069,16.82,0.31815,0.96165,16.093,16.04,16.21,4.6712,398.58
144,9,15.47,692,1.2425,2.8272,397.66,101.23,0.32717,16.81,0.3179,0.96165,16.42,16.297,16.32,4.6712,405.27
144,9.5,16.1,777.71,1.2529,2.3196,398.04,101.22,0.30454,16.803,0.31758,0.96165,16.8,16.6,16.457,4.6712,411.48
144,10,16.63,843.43,1.2549,2.3243,398.18,101.23,0.2476,16.8,0.3172,0.96165,17.193,16.937,16.62,4.6712,416.23
144,10.5,17.22,896,1.2868,2.2978,396.38,101.22,0.34387,16.807,0.31695,0.96165,17.63,17.293,16.813,4.6712,420.72
144,11,17.76,936.57,1.2996,2.2424,397.32,101.22,0.29185,16.84,0.31664,0.96165,18.13,17.713,17.05,4.6712,424.16
144,11.5,18.3,972.57,1.3243,2.2982,396.28,101.2,0.25574,16.887,0.31632,0.96165,18.663,18.167,17.31,4.6712,428.13
144,12,18.9,986.86,1.3554,2.379,395.27,101.16,0.23269,16.937,0.31594,0.96165,19.29,18.673,17.597,4.6712,430.9
144,12.5,19.28,989.71,1.3573,2.3518,395.95,101.12,0.20532,17.003,0.31563,0.96165,19.84,19.167,17.91,4.6712,432.77
144,13,19.6,975.43,1.3837,2.3558,395.35,101.09,0.24854,17.09,0.31531,0.96165,20.3,19.603,18.227,4.6712,433.5
144,13.5,20.05,950.29,1.398,2.1831,393.43,101.05,0.29729,17.19,0.315,0.96165,20.803,20.043,18.553,4.6712,435.74
144,14,20.5,912.57,1.3941,2.0781,394.13,101.01,0.25233,17.293,0.31462,0.96165,20.967,20.297,18.827,4.6712,436.34
144,14.5,20.94,861.14,1.3915,2.1528,394.56,100.95,0.14606,17.4,0.31449,0.96165,21.223,20.53,19.07,4.6712,436.7
144,15,21.54,776,1.4229,2.3244,392.9,100.89,0.23024,17.52,0.31418,0.96165,21.577,20.853,19.337,4.6712,437.46
144,15.5,22.01,720.57,1.4314,2.2482,393.13,100.84,0.23894,17.65,0.31399,0.96165,21.35,20.81,19.48,4.6712,436.95
144,16,22.29,620,1.4124,2.4682,391.45,100.82,0.28001,17.77,0.31374,0.96165,21.24,20.783,19.58,4.6712,434.81
144,16.5,21.9,443.49,1.3558,2.7708,394.48,100.79,0.23821,17.9,0.31374,0.96165,21.063,20.703,19.653,4.6712,426.92
144,17,20.91,382.86,1.3521,3.2877,394.18,100.77,0.3112,18.027,0.31368,0.96165,20.833,20.58,19.7,4.6712,420.72
144,17.5,20.9,333.49,1.3711,3.5051,394.52,100.77,0.33767,18.093,0.31355,0.96165,20.623,20.393,19.653,4.6712,419.97
144,18,19.81,247.2,1.3051,4.4901,396.49,100.77,0.43749,18.183,0.31349,0.96165,20.387,20.23,19.623,4.6712,412.41
144,18.5,18.44,108.23,1.2433,4.4706,400.2,100.78,0.44303,18.267,0.31343,0.96165,20.043,20,19.567,4.6712,402.55
144,19,16.12,21.943,1.2151,5.0223,402.08,100.79,0.49968,18.353,0.31343,0.96165,19.647,19.723,19.48,4.6712,391.2
144,19.5,15.32,4.3429,1.2451,5.2148,403.35,100.78,0.49067,18.377,0.31355,0.96165,19.197,19.34,19.29,4.6712,388.04
144,20,15.03,-2.5143,1.2142,4.2572,405.92,100.78,0.43498,18.353,0.31361,0.96165,18.817,18.98,19.073,4.6712,385.79
144,20.5,14.76,-3.3714,1.1733,3.2502,407.55,100.79,0.33615,18.35,0.31368,0.96165,18.51,18.693,18.89,4.6712,381.69
144,21,14.21,-3.4286,1.1637,3.2483,411.9,100.82,0.32303,18.333,0.31368,0.96165,18.22,18.423,18.703,4.6712,379.48
144,21.5,13.03,-3.6,1.1873,3.1167,411.5,100.82,0.30601,18.32,0.31361,0.96165,17.97,18.197,18.543,4.6712,374.27
144,22,12.51,-3.6,1.1986,2.5751,412.96,100.79,0.24908,18.287,0.31349,0.96165,17.717,17.96,18.377,4.6712,371.32
144,22.5,12.03,-3.8857,1.1852,1.8203,418.27,100.76,0.12958,18.25,0.31349,0.96165,17.46,17.723,18.207,4.6712,367.24
144,23,11.27,-3.9429,1.1445,1.0895,431.37,100.73,0.062497,18.21,0.31349,0.96165,17.173,17.483,18.043,4.6712,359.54
144,23.5,10.84,-3.4857,1.1305,1.1741,439.31,100.71,0.13588,18.163,0.31349,0.96165,16.82,17.183,17.853,4.6712,356.05
144,24,10.33,-3.1429,1.1052,1.3797,448.29,100.71,0.11849,18.1,0.31349,0.96165,16.51,16.897,17.657,4.6712,353.55
145,0.5,11.01,-3.3143,1.1591,0.37303,420.53,100.67,0.059535,18.03,0.31324,0.85759,16.183,16.6,17.447,4.3148,351.63
145,1,10.12,-2.8571,1.1059,0.65123,434.97,100.66,0.0448,17.973,0.31317,0.85759,15.88,16.327,17.253,4.3148,346.99
145,1.5,9.71,-3.1429,1.0856,1.2925,465.79,100.62,0.059575,17.883,0.31317,0.85759,15.567,16.03,17.033,4.3148,347.07
145,2,9.95,-2.2286,1.1093,1.7026,421.15,100.6,0.053177,17.79,0.31317,0.85759,15.303,15.767,16.813,4.3148,348.44
