144,1,-0.65024,-10.802,-0.29101,-54.984,-0.36002,5.4642,-21.718
144,1.5,-2.2732,-11.526,-0.16548,-58.395,-0.33925,5.9221,-20.655
144,2,-1.3958,-13.201,-0.063406,-59.703,-0.51159,6.7184,-19.842
144,2.5,5.1465,-26.837,-0.13852,-61.126,-0.43271,8.855,-19.702
144,3,5.1955,-19.004,0.51149,-64.723,-0.44103,9.904,-17.169
144,3.5,5.4372,-22.403,1.0147,-62.965,-0.3887,10.426,-15.7
144,4,10.861,-34.911,2.0239,-65.77,-0.3887,12.641,-15.979
144,4.5,6.2508,-24.074,-0.031309,-64.817,-0.31395,9.3858,-14.903
144,5,1.6511,-33.883,0.12024,-62.22,2.0161,10.185,-15.022
144,5.5,9.823,-26.115,-4.3555,-35.309,0.30052,4.6208,-13.78
144,6,39.945,-20.184,-10.717,22.511,0.27693,-2.9539,-12.011
144,6.5,87.385,-20.021,-15.291,77.344,0.26419,-7.6021,-8.4918
144,7,149,-4.5283,-22.383,156.35,0.25561,-16.053,-4.9907
144,7.5,202.54,29.846,-30.39,231.61,0.24874,-25.879,-1.9723
144,8,225.57,54.371,-32.97,304.63,0.24257,-28.956,2.6163
144,8.5,264.59,76.33,-35.952,380.43,0.23855,-32.706,7.9104
144,9,317.1,92.16,-39.449,442.97,0.23505,-37.23,12.662
144,9.5,384.83,113.12,-43.923,506.79,0.23176,-42.813,17.454
144,10,347.61,103.4,-38.769,558.91,0.22804,-36.955,21.244
144,10.5,448.7,121.65,-47.652,599.7,0.22586,-47.016,25.68
144,11,414.9,106.72,-43.388,632,0.22377,-42.006,30.33
144,11.5,410.44,102.12,-40.205,659.47,0.22264,-38.416,33.538
144,12,583.27,141.7,-51.275,670.5,0.22253,-52.317,38.588
144,12.5,432.22,96.829,-38.962,673.45,0.22225,-37.54,38.817
144,13,470.67,98.948,-41.967,662.32,0.22271,-40.524,37.623
144,13.5,564.97,108.09,-48.831,638.78,0.2259,-48.468,38.132
144,14,468.54,83.027,-41.177,610.54,0.22695,-39.401,30.33
144,14.5,413.96,59.535,-38.792,568.91,0.23096,-38.885,32.121
144,15,390.48,46.319,-35.438,502.07,0.23396,-32.539,33.451
144,15.5,355.94,31.46,-32.069,459.54,0.23636,-28.181,19.112
144,16,329.28,12.814,-29.714,384.34,0.24055,-24.694,20.03
144,16.5,217.2,-12.439,-21.792,255.52,0.24299,-15.518,14.976
144,17,208.66,-19.482,-23.082,218.85,0.25106,-16.41,8.664
144,17.5,206.71,-23.538,-20.629,173.44,0.25603,-13.183,7.1006
144,18,173.9,-53.785,-15.467,104.51,0.27057,-6.5475,2.9183
144,18.5,107.99,-60.827,-8.7935,5.3048,0.27011,1.5865,-4.0444
144,19,80.247,-75.805,-2.955,-53.354,0.2343,8.6582,-10.808
144,19.5,57.479,-61.283,0.31868,-58.708,0.59191,12.49,-15.947
144,20,53.573,-61.829,0.52551,-59.545,-0.20047,12.478,-16.186
144,20.5,37.22,-61.922,0.67952,-67.099,-0.1794,12.232,-15.753
144,21,32.238,-52.54,1.3393,-62.145,-0.073505,12.874,-16.512
144,21.5,22.404,-42.325,-0.38729,-66.63,-0.098006,10.474,-16.598
144,22,11.689,-35.988,-1.1049,-71.6,-0.21001,8.9983,-17.756
144,22.5,0.7092,-21.025,0.012102,-70.183,-0.20754,7.997,-18.714
144,23,-4.574,-11.038,-0.50359,-63.27,-0.12783,4.5955,-21.229
144,23.5,2.6369,-20.044,-0.023757,-61.785,-0.20244,8.0946,-25.714
144,24,0.76907,-16.603,0.025007,-60.146,-0.28867,7.5168,-26.632
145,0.5,-4.5309,-9.2557,-0.46734,-55.461,-0.076039,4.5313,-28.22
145,1,-5.4222,-7.0642,-0.38717,-53.326,-0.2999,3.9929,-29.276
145,1.5,-4.5742,-8.3015,-0.4519,-54.042,-0.048112,4.5404,-30.124
145,2,-5.6768,-7.9163,-0.44684,-55.151,-0.38449,4.3259,-29.089
145,2.5,-1.4167,-14.027,-0.10175,-59.407,-0.26628,6.8179,-27.059
145,3,-4.2031,-12.581,-0.048092,-61.791,-0.40428,6.3941,-24.416
145,3.5,2.8319,-17.548,-0.022137,-54.017,-0.20849,8.0047,-24.803
145,4,-0.11217,-9.7966,-0.080645,-46.332,-0.049003,6.1962,-26.526
145,4.5,-1.6056,-9.3986,-0.19325,-51.369,-0.12166,5.5987,-27.237
145,5,0.90451,-6.3313,1.4144,-36.2,-2.3522,7.1554,-26.489
145,5.5,6.1562,-1.4343,-0.26776,-9.3961,0.31168,4.3629,-29.076
145,6,34.857,-13.689,-9.0326,33.151,0.31327,-2.4427,-24.671
145,6.5,53.358,-4.8132,-11.549,59.166,0.30695,-5.5759,-13.748
145,7,132.49,-0.045634,-18.966,128.59,0.2826,-13.096,-5.0808
145,7.5,191.61,19.419,-25.195,231.97,0.25543,-20.614,-0.57179
145,8,217.31,48.633,-31.066,308.57,0.24886,-27.626,2.6489
145,8.5,261.19,62.731,-31.357,380.31,0.24336,-28.616,7.752
145,9,331.66,88.145,-37.905,453.13,0.23956,-36.306,12.497
145,9.5,349.71,95.972,-38.731,524.26,0.2355,-37.459,15.827
145,10,406.07,113.52,-46.864,566.09,0.23191,-46.809,19.984
145,10.5,377.35,108.3,-46.004,598,0.2288,-45.494,24.053
145,11,294.97,89.001,-37.316,514.81,0.2301,-35.044,24.756
145,11.5,347.31,101.3,-42.433,469.49,0.22938,-41.414,22.4
145,12,357.27,85.135,-39.899,553.39,0.22754,-37.969,28.457
145,12.5,524.93,129.22,-51.105,642.72,0.22769,-51.197,30.541
145,13,396.78,73.572,-40.877,469.87,0.22784,-39.042,28.225
145,13.5,469.78,111.21,-47.045,642.82,0.23153,-46.043,29.083
145,14,351.68,49.135,-35.266,487.29,0.22593,-31.904,26.438
145,14.5,371.05,52.051,-33.405,497.26,0.2334,-29.39,22.245
145,15,409.89,62.682,-37.167,487.13,0.23482,-35.043,22.971
145,15.5,398.74,52.442,-36.453,455.84,0.24015,-34.149,19.669
145,16,374.91,24.648,-30.657,385.54,0.24405,-26.594,18.993
145,16.5,312.64,3.9793,-26.789,312.46,0.25066,-21.91,15.247
145,17,273.87,-24.619,-23.654,239.28,0.25841,-17.246,10.737
145,17.5,215.66,-61.171,-18.326,135.66,0.26318,-10.305,5.0396
145,18,141.24,-57.327,-14.151,71.006,0.277,-5.1891,-1.6809
145,18.5,112.78,-80.404,-9.5578,9.9958,0.28829,0.48233,-5.2776
145,19,86.554,-68.816,-6.1947,-37.888,0.28122,4.4237,-8.1211
145,19.5,67.03,-64.34,-0.40521,-61.022,0.38886,11.071,-12.253
145,20,40.505,-46.548,-0.42135,-62.598,-0.060831,10.371,-15.856
145,20.5,30.842,-52.914,0.42397,-57.515,-0.16643,11.279,-16.895
145,21,30.115,-38.597,-0.56032,-47.428,-0.18901,9.8175,-17.696
145,21.5,47.701,-60.261,-0.79697,-44.711,-0.51707,10.222,-17.493
145,22,35.794,-45.301,-0.74575,-49.597,-0.10501,10.027,-18.351
145,22.5,40.699,-45.988,0.83076,-35.543,-0.32669,11.937,-16.032
145,23,47.188,-54.763,-1.6148,-37.274,-0.27374,9.3023,-16.856
145,23.5,62.448,-73.473,-1.5266,-35.52,-0.15751,9.8522,-18.385
145,24,48.485,-55.753,-2.0848,-32.696,-0.094506,8.8473,-18.45
146,0.5,47.474,-50.677,-0.96647,-31.371,-0.13068,10.02,-17.689
146,1,45.443,-48.897,-0.52134,-29.211,-0.24698,10.48,-16.053
146,1.5,43.6,-42.24,-0.18789,-25.425,-0.19846,10.677,-15.304
146,2,42.8,-50.382,-0.21091,-18.885,-0.31664,10.602,-14.37
